0,96
0,1
0,43
0,49
0,42
0,7
0,78
0,81
0,46
0,87
1,65
1,73
1,77
1,48
1,81
1,35
1,33
2,5
2,38
2,41
2,43
2,78
2,16
2,85
2,57
2,89
2,27
3,32
3,4
3,5
3,9
3,79
3,80
3,54
3,88
4,5
4,6
4,80
4,67
4,22
4,24
4,63
5,70
5,65
5,7
5,74
5,77
5,16
5,49
5,73
6,64
6,7
6,14
6,47
6,17
6,63
6,94
6,31
7,9
7,51
7,86
7,55
7,92
7,93
8,67
8,75
8,12
8,49
8,55
8,89
9,41
9,13
9,83
9,69
10,45
10,35
10,73
10,42
10,77
10,83
10,91
10,62
11,34
11,99
11,69
11,12
11,14
11,81
11,78
11,87
12,13
12,14
12,16
12,29
12,63
13,35
13,69
13,16
13,20
13,59
14,37
14,50
14,77
14,84
15,75
15,76
15,78
15,81
15,58
15,93
15,95
16,96
16,71
16,73
16,27
17,64
17,83
17,35
17,40
17,45
17,76
17,77
17,57
17,31
18,70
18,44
18,47
18,89
18,56
18,25
18,95
19,96
19,65
19,67
19,22
19,23
19,79
20,80
20,38
20,65
20,40
20,22
20,88
21,51
21,72
21,73
21,74
21,75
21,84
21,57
21,88
22,98
22,46
22,23
22,24
22,26
22,28
23,96
23,36
23,50
23,84
23,25
24,98
24,72
24,57
24,25
24,26
24,27
24,92
24,36
25,96
25,65
25,44
25,76
26,55
26,84
26,94
26,58
26,91
26,28
27,66
27,50
27,84
27,89
27,92
28,71
28,75
28,82
28,55
28,29
29,97
29,46
29,30
29,31
30,64
30,36
30,38
30,43
30,44
30,81
30,87
31,60
31,50
31,87
31,56
32,33
32,74
32,43
32,77
32,99
32,84
33,96
33,80
33,73
33,57
34,35
34,36
34,69
34,71
34,74
34,50
34,84
35,66
35,60
36,67
36,38
36,39
36,51
37,65
37,99
37,40
37,90
37,61
38,99
38,47
38,86
38,60
39,65
39,71
39,42
39,45
39,94
39,62
40,44
40,87
40,89
40,93
40,63
41,43
41,47
41,60
42,50
42,54
43,68
43,45
43,46
43,85
43,58
44,69
44,48
44,62
44,55
45,80
45,72
45,76
45,49
45,89
46,93
46,47
46,58
46,91
47,98
47,75
47,68
47,79
47,48
48,68
48,72
48,49
48,51
49,65
49,76
49,81
49,94
49,62
50,69
50,52
50,88
50,57
51,96
51,65
51,71
51,53
51,61
52,97
52,66
52,74
52,78
52,53
52,54
52,55
53,72
53,86
53,55
53,56
54,98
54,88
54,56
54,57
55,57
56,87
56,60
58,81
58,62
59,64
59,69
59,72
59,82
59,86
60,78
60,72
60,84
60,90
61,81
61,83
61,86
62,65
62,66
62,81
62,79
62,91
62,63
63,82
63,92
63,94
64,99
64,86
64,87
65,66
65,93
66,97
66,76
66,82
66,90
67,71
67,77
67,79
67,95
68,99
68,70
69,98
69,70
70,73
70,78
70,85
72,96
72,85
73,77
73,95
73,88
73,91
73,92
74,99
74,86
75,98
75,85
76,99
77,91
78,97
78,80
79,82
79,87
79,91
80,84
80,89
80,93
82,96
83,98
83,84
83,86
83,88
84,94
85,86
86,99
86,90
86,93
86,95
87,89
88,91
88,92
89,90
90,92
92,98
92,95
93,99
93,95
95,97
95,98
97,98
97,99
