0,19
0,32
0,56
0,77
0,85
0,86
0,87
1,2
1,18
1,30
1,49
1,58
1,61
1,64
2,1
2,6
2,11
2,37
2,44
2,65
2,68
2,79
2,87
3,4
3,13
3,15
3,31
4,3
4,5
4,8
4,21
4,31
4,34
4,61
4,63
4,71
4,72
5,4
5,22
5,30
5,44
5,76
5,80
5,98
6,2
6,14
6,52
6,80
6,83
7,29
7,37
7,70
7,89
7,97
7,99
8,4
8,27
8,29
8,56
8,57
8,81
8,92
8,93
9,23
9,33
9,35
9,37
9,76
9,88
10,44
10,49
10,54
10,74
10,99
11,2
11,12
11,13
11,62
11,97
12,11
12,14
12,19
12,35
12,51
12,60
12,71
13,3
13,11
13,15
13,46
13,47
13,92
14,6
14,12
14,36
14,46
14,51
14,82
14,96
15,3
15,13
15,16
15,31
15,34
15,55
15,87
16,15
16,40
16,42
16,60
16,63
16,69
16,71
16,79
16,85
17,36
17,62
17,63
17,69
17,88
17,90
18,1
18,56
18,88
18,93
19,0
19,12
19,25
19,40
19,58
19,77
20,21
20,22
20,29
20,53
20,62
20,64
20,88
20,92
21,4
21,20
21,54
21,58
21,90
22,5
22,20
22,24
22,52
22,62
23,9
23,27
23,34
23,71
23,78
23,87
24,22
24,26
24,28
24,40
24,44
24,53
25,19
25,26
25,41
25,67
25,79
26,24
26,25
26,28
26,39
26,56
26,82
26,86
26,99
27,8
27,23
27,54
27,60
27,73
27,83
27,96
28,24
28,26
28,48
28,65
29,7
29,8
29,20
29,31
29,73
29,90
30,1
30,5
30,40
30,66
30,97
30,99
31,3
31,4
31,15
31,29
31,34
31,66
31,70
31,83
31,84
32,0
32,39
32,55
32,59
32,61
32,63
32,67
33,9
33,36
33,65
33,88
34,4
34,15
34,23
34,31
34,76
35,9
35,12
35,36
35,38
35,78
35,91
36,14
36,17
36,33
36,35
36,37
36,83
36,94
37,2
37,7
37,9
37,36
37,50
37,60
38,35
38,40
38,48
38,85
39,26
39,32
39,67
39,98
40,16
40,19
40,24
40,30
40,38
40,47
41,25
41,80
41,84
41,92
42,16
42,43
42,58
42,74
42,75
43,42
43,50
43,75
43,93
44,2
44,5
44,10
44,24
44,45
44,48
44,56
44,64
44,72
45,44
45,66
45,78
45,85
45,95
46,13
46,14
46,97
47,13
47,40
47,75
47,95
48,28
48,38
48,44
48,49
48,57
48,59
48,67
48,81
49,1
49,10
49,48
49,67
49,68
49,81
49,83
50,37
50,43
50,91
50,93
50,98
51,12
51,14
51,52
51,66
52,6
52,22
52,51
52,54
52,68
52,95
53,20
53,24
53,66
53,78
53,89
53,91
54,10
54,21
54,27
54,52
54,57
54,67
54,70
55,15
55,32
55,78
55,79
55,83
56,0
56,8
56,18
56,26
56,44
56,57
56,69
56,72
56,91
57,8
57,48
57,54
57,56
57,60
57,66
57,80
57,91
57,97
58,1
58,19
58,21
58,42
58,96
58,97
59,32
59,48
59,68
59,80
60,12
60,16
60,27
60,37
60,57
60,61
60,74
60,75
60,88
61,1
61,4
61,32
61,60
61,87
61,89
61,98
62,11
62,17
62,20
62,22
62,64
63,4
63,16
63,17
63,32
63,64
64,1
64,20
64,44
64,62
64,63
64,78
64,95
65,2
65,28
65,33
65,78
65,84
65,90
66,30
66,31
66,45
66,51
66,53
66,57
67,25
67,32
67,39
67,48
67,49
67,54
68,2
68,49
68,52
68,59
68,71
68,73
69,16
69,17
69,56
69,70
69,87
70,7
70,31
70,54
70,69
71,4
71,12
71,16
71,23
71,68
71,98
72,4
72,44
72,56
72,86
72,88
73,27
73,29
73,68
73,75
73,96
74,10
74,42
74,60
74,97
75,42
75,43
75,47
75,60
75,73
75,78
75,85
75,88
75,94
76,5
76,9
76,34
76,78
76,95
76,99
77,0
77,19
77,84
77,96
78,23
78,35
78,45
78,53
78,55
78,64
78,65
78,75
78,76
78,87
79,2
79,16
79,25
79,55
80,5
80,6
80,41
80,57
80,59
81,8
81,48
81,49
81,95
82,14
82,26
82,83
82,84
82,97
83,6
83,27
83,31
83,36
83,49
83,55
83,82
84,31
84,41
84,65
84,77
84,82
84,85
85,0
85,16
85,38
85,45
85,75
85,84
85,89
85,92
86,0
86,26
86,72
87,0
87,2
87,15
87,23
87,61
87,69
87,78
87,91
88,9
88,17
88,18
88,20
88,33
88,60
88,72
88,75
89,7
89,53
89,61
89,85
90,17
90,21
90,29
90,65
91,35
91,50
91,53
91,56
91,57
91,87
92,8
92,13
92,20
92,41
92,85
93,8
93,18
93,43
93,50
93,99
94,36
94,75
94,95
95,45
95,47
95,52
95,64
95,76
95,81
95,94
96,14
96,27
96,58
96,73
96,77
96,97
97,7
97,11
97,30
97,46
97,57
97,58
97,74
97,82
97,96
97,98
98,5
98,39
98,50
98,61
98,71
98,97
99,7
99,10
99,26
99,30
99,76
99,93
