0,2
0,17
0,69
0,89
1,5
1,14
1,20
1,66
1,91
2,0
2,35
2,56
2,62
2,73
2,80
2,92
3,36
3,47
3,57
3,59
3,60
3,61
3,63
4,20
4,41
4,42
4,51
4,83
5,1
5,11
5,12
5,39
5,43
5,49
5,60
5,61
5,91
6,15
6,55
6,64
6,69
6,88
6,93
7,8
7,9
7,10
7,23
7,26
7,30
7,50
7,58
7,92
8,7
8,9
8,10
8,27
8,39
8,78
8,87
8,90
8,94
9,7
9,8
9,23
9,35
9,60
9,70
9,89
10,7
10,8
10,11
10,13
10,19
11,5
11,10
11,18
11,25
11,36
11,58
12,5
12,60
12,70
13,10
13,32
13,37
13,75
13,83
14,1
14,20
14,22
14,33
14,57
14,76
15,6
15,57
15,77
15,81
15,85
16,18
16,49
16,79
16,97
17,0
17,44
17,51
17,64
18,11
18,16
18,48
18,49
18,75
18,90
19,10
19,21
19,53
19,93
20,1
20,4
20,14
20,31
20,44
20,51
20,84
21,19
21,23
21,46
21,50
21,53
21,55
21,56
21,72
21,91
22,14
22,48
22,55
22,57
22,71
22,94
23,7
23,9
23,21
23,27
23,33
23,53
23,86
24,27
24,34
24,37
24,62
24,65
24,67
25,11
25,69
25,73
25,82
25,95
26,7
26,33
26,39
26,62
26,63
26,68
26,71
26,94
27,8
27,23
27,24
27,32
27,55
27,73
27,78
28,32
28,39
28,56
28,59
28,68
28,71
28,80
29,37
29,44
29,72
29,78
29,80
30,7
30,37
30,42
30,51
30,87
31,20
31,36
31,38
31,64
31,67
31,87
32,13
32,27
32,28
32,87
33,14
33,23
33,26
33,38
33,51
33,73
33,84
33,87
33,96
34,24
34,35
34,45
34,53
34,54
34,57
34,59
34,77
35,2
35,9
35,34
35,48
35,66
35,81
35,90
35,98
35,99
36,3
36,11
36,31
36,40
36,56
36,84
37,13
37,24
37,29
37,30
37,71
37,81
38,31
38,33
38,63
38,66
38,73
39,5
39,8
39,26
39,28
39,41
39,42
39,52
39,70
40,36
40,47
40,53
40,55
40,98
41,4
41,39
41,47
41,49
42,4
42,30
42,39
42,98
43,5
43,45
43,78
44,17
44,20
44,29
44,60
44,67
44,88
45,34
45,43
45,60
45,88
45,95
46,21
46,50
46,76
46,81
47,3
47,40
47,41
47,59
47,88
47,92
48,18
48,22
48,35
48,84
49,5
49,16
49,18
49,41
49,50
49,51
49,65
49,85
49,98
50,7
50,21
50,46
50,49
50,88
51,4
51,17
51,20
51,30
51,33
51,49
52,39
52,82
52,87
52,88
52,94
53,19
53,21
53,23
53,34
53,40
53,64
53,69
53,90
53,97
54,34
54,57
54,80
54,94
55,6
55,21
55,22
55,27
55,40
55,67
55,94
56,2
56,21
56,28
56,36
56,79
57,3
57,14
57,15
57,22
57,34
57,54
57,70
57,76
57,90
58,7
58,11
58,61
58,68
58,70
59,3
59,28
59,34
59,47
59,62
59,81
60,3
60,5
60,9
60,12
60,44
60,45
60,75
60,81
60,98
61,3
61,5
61,58
61,93
62,2
62,24
62,26
62,59
62,84
62,99
63,3
63,26
63,38
63,79
63,89
63,91
63,93
64,6
64,17
64,31
64,53
64,65
64,80
64,86
65,24
65,49
65,64
65,66
65,74
65,76
65,86
66,1
66,35
66,38
66,65
66,75
67,24
67,31
67,44
67,55
67,75
67,90
67,99
68,26
68,28
68,58
68,75
69,0
69,6
69,25
69,53
69,94
69,97
70,9
70,12
70,39
70,57
70,58
70,91
71,22
71,26
71,28
71,37
71,77
71,83
71,98
72,21
72,29
72,75
72,79
72,84
72,85
73,2
73,25
73,27
73,33
73,38
73,95
74,65
74,78
74,82
75,13
75,18
75,60
75,66
75,67
75,68
75,72
75,97
76,14
76,46
76,57
76,65
77,15
77,34
77,71
77,79
77,91
77,93
78,8
78,27
78,29
78,43
78,74
78,79
79,16
79,56
79,63
79,72
79,77
79,78
80,2
80,28
80,29
80,54
80,64
80,93
81,15
81,35
81,37
81,46
81,59
81,60
81,89
82,25
82,52
82,74
82,83
82,90
83,4
83,13
83,71
83,82
83,88
83,90
84,20
84,33
84,36
84,48
84,62
84,72
85,15
85,49
85,72
86,23
86,64
86,65
86,96
86,97
87,8
87,30
87,31
87,32
87,33
87,52
88,6
88,44
88,45
88,47
88,50
88,52
88,83
88,92
89,0
89,9
89,63
89,81
89,97
89,99
90,8
90,18
90,35
90,53
90,57
90,67
90,82
90,83
90,92
91,1
91,5
91,21
91,63
91,70
91,77
92,2
92,7
92,47
92,88
92,90
93,6
93,19
93,61
93,63
93,77
93,80
93,96
94,8
94,22
94,26
94,52
94,54
94,55
94,69
95,25
95,45
95,73
95,97
96,33
96,86
96,93
96,99
97,16
97,53
97,69
97,75
97,86
97,89
97,95
98,35
98,40
98,42
98,49
98,60
98,71
98,99
99,35
99,62
99,67
99,89
99,96
99,98
