0,67
0,17
0,89
1,40
1,2
1,14
2,75
2,49
2,57
2,28
3,97
3,68
3,33
3,48
3,30
3,95
4,25
4,5
5,82
5,88
6,99
6,84
6,90
6,94
6,31
7,8
7,9
7,15
7,48
7,40
7,79
7,60
8,80
8,56
8,28
9,10
9,17
9,92
10,96
10,59
10,79
11,83
11,62
12,64
12,78
12,14
12,56
12,26
12,59
13,65
13,66
13,37
13,14
14,66
15,67
15,57
16,17
16,90
17,66
17,85
17,89
18,24
18,22
18,23
18,40
19,64
19,50
19,46
20,97
20,67
21,35
21,30
21,23
22,83
23,74
23,28
23,63
24,72
24,29
25,65
25,78
25,62
26,49
26,88
26,78
27,77
27,53
27,88
27,28
28,80
28,92
29,96
29,97
29,98
30,42
30,52
31,81
31,82
32,86
32,87
33,34
33,53
34,35
34,68
34,77
35,99
35,37
35,62
36,38
36,81
36,57
37,97
37,41
37,86
38,77
38,84
38,60
38,61
39,97
39,76
39,53
40,42
41,99
41,43
41,55
42,96
42,69
42,44
42,85
43,44
43,97
43,93
44,74
44,45
44,61
44,82
45,92
45,75
46,81
46,50
46,56
46,58
47,80
47,74
47,75
47,62
48,87
49,70
49,55
50,67
50,51
51,80
52,62
54,56
54,71
55,83
55,59
56,64
57,73
57,89
58,71
58,85
58,91
60,68
60,61
61,74
62,71
62,82
62,83
62,85
63,93
64,91
64,95
65,66
66,79
67,81
67,86
68,75
69,70
70,96
70,71
70,72
70,73
73,90
73,76
74,97
75,76
76,89
78,79
78,85
79,83
81,87
81,94
83,98
84,97
84,85
87,91
87,93
92,93
94,95
