0,1
0,4
0,97
0,10
0,32
0,31
1,97
1,99
1,4
1,39
1,84
1,55
1,24
1,89
1,92
2,3
2,36
2,5
2,46
2,88
2,90
3,5
3,7
3,14
3,67
4,67
4,5
4,41
4,43
4,80
4,52
5,9
5,83
5,35
5,85
5,88
5,27
6,64
6,33
6,17
6,26
6,60
6,61
6,95
7,19
7,69
7,11
7,76
7,48
7,99
7,84
7,89
7,90
7,91
8,43
8,38
8,40
8,9
8,11
8,12
9,34
9,41
9,74
9,53
10,98
10,13
10,14
10,77
11,66
11,99
11,75
11,12
11,45
11,47
11,49
11,82
11,52
11,24
11,58
12,98
12,34
12,36
12,13
12,19
12,84
12,54
12,25
13,27
13,38
13,72
13,79
13,47
14,97
14,80
14,45
14,16
14,87
14,29
14,94
15,67
15,49
15,76
15,78
15,19
15,95
16,96
16,33
16,69
16,70
16,77
16,19
16,88
17,41
17,75
17,18
17,27
17,63
18,49
18,21
18,24
18,88
19,64
19,22
19,57
19,92
20,75
20,79
20,85
20,86
20,24
20,91
21,77
21,46
21,49
21,51
21,23
21,24
21,30
22,41
22,44
22,24
22,57
22,27
22,28
23,98
23,72
23,86
23,26
23,27
24,44
24,79
24,28
25,97
25,65
25,87
25,91
25,28
26,64
26,38
26,71
26,40
26,55
26,84
26,27
26,28
27,42
27,77
28,32
28,70
28,50
28,95
28,92
28,30
29,32
29,33
29,66
29,49
29,31
30,32
30,33
30,41
30,46
31,33
31,35
31,72
31,43
31,47
31,80
31,40
31,87
31,57
32,34
32,35
32,51
32,54
33,97
33,86
33,63
34,91
34,37
34,81
34,52
34,59
35,38
35,71
35,72
35,95
35,75
35,54
35,55
35,58
35,63
36,37
36,88
36,92
36,63
37,38
37,48
37,81
37,84
37,58
37,59
38,44
38,79
38,80
38,53
39,99
39,41
39,42
39,45
39,60
40,42
40,47
41,42
41,45
41,51
41,85
41,57
42,97
42,65
42,46
42,92
42,62
43,97
43,66
43,48
44,64
44,47
44,48
44,85
44,86
44,56
44,91
44,92
45,46
45,47
45,48
45,50
46,98
46,75
46,69
46,77
46,51
47,80
47,48
47,59
48,52
48,54
49,78
49,77
49,87
49,58
49,62
50,81
50,51
50,56
50,93
51,53
52,96
52,98
52,55
53,71
53,79
53,56
53,95
54,67
54,57
55,65
55,93
56,69
56,86
56,57
57,71
57,72
57,93
57,84
57,89
58,86
58,60
59,99
59,77
59,84
59,62
59,63
60,64
60,65
60,66
60,68
60,76
61,65
61,66
61,79
61,63
62,65
62,66
62,96
62,78
62,63
63,65
63,66
63,75
64,68
64,93
65,67
65,73
65,79
66,82
66,95
67,80
67,79
68,80
68,90
68,92
69,70
69,84
69,86
70,71
70,74
70,82
70,85
70,90
71,72
71,73
72,73
72,74
72,99
72,86
73,76
73,81
73,92
74,75
74,76
74,77
74,78
74,82
75,97
75,77
75,89
76,78
76,86
78,80
78,81
78,82
78,85
79,81
79,92
80,83
80,84
81,82
81,84
81,90
82,83
83,97
83,86
83,89
83,92
84,88
84,93
85,98
85,92
86,97
86,87
86,88
86,89
86,94
87,90
87,91
89,90
89,93
90,96
90,99
90,95
91,94
92,94
94,96
94,97
95,96
96,98
96,99
97,99
