0,2
0,69
0,17
0,89
1,66
1,5
1,14
1,20
1,91
2,35
2,73
2,80
2,56
2,92
2,62
3,36
3,47
3,57
3,59
3,60
3,61
3,63
4,83
4,41
4,42
4,51
4,20
5,43
5,39
5,11
5,12
5,49
5,91
5,60
5,61
6,64
6,69
6,15
6,55
6,88
6,93
7,8
7,9
7,10
7,50
7,23
7,26
7,92
7,58
7,30
8,9
8,10
8,39
8,78
8,87
8,90
8,27
8,94
9,35
9,70
9,23
9,89
9,60
10,11
10,13
10,19
11,36
11,18
11,25
11,58
12,70
12,60
13,32
13,37
13,75
13,83
14,33
14,76
14,20
14,22
14,57
15,81
15,77
15,85
15,57
16,97
16,79
16,49
16,18
17,51
17,64
17,44
18,48
18,75
18,49
18,90
19,21
19,93
19,53
20,44
20,51
20,84
20,31
21,72
21,55
21,50
21,46
21,53
21,23
21,56
21,91
22,71
22,48
22,55
22,57
22,94
23,33
23,86
23,27
23,53
24,65
24,34
24,67
24,37
24,27
24,62
25,69
25,73
25,82
25,95
26,33
26,68
26,39
26,62
26,71
26,94
26,63
27,32
27,73
27,78
27,55
28,32
28,68
28,39
28,71
28,80
28,56
28,59
29,37
29,72
29,44
29,78
29,80
30,37
30,42
30,51
30,87
31,64
31,67
31,36
31,38
31,87
32,87
33,96
33,38
33,73
33,87
33,51
33,84
34,35
34,77
34,45
34,53
34,54
34,57
34,59
35,99
35,66
35,98
35,48
35,81
35,90
36,40
36,84
36,56
37,71
37,81
38,66
38,73
38,63
39,70
39,41
39,42
39,52
40,98
40,47
40,53
40,55
41,47
41,49
42,98
43,45
43,78
44,67
44,88
44,60
45,88
45,60
45,95
46,76
46,81
46,50
47,88
47,59
47,92
48,84
49,65
49,98
49,50
49,51
49,85
50,88
52,87
52,82
52,88
52,94
53,64
53,97
53,69
53,90
54,80
54,57
54,94
55,67
55,94
56,79
57,70
57,76
57,90
58,68
58,70
58,61
59,81
59,62
60,98
60,75
60,81
61,93
62,99
62,84
63,79
63,93
63,89
63,91
64,65
64,80
64,86
65,66
65,74
65,76
65,86
66,75
67,99
67,75
67,90
68,75
69,97
69,94
70,91
71,98
71,77
71,83
72,75
72,79
72,84
72,85
73,95
74,78
74,82
75,97
77,91
77,79
77,93
78,79
80,93
81,89
82,83
82,90
83,88
83,90
86,96
86,97
88,92
89,97
89,99
90,92
93,96
95,97
96,99
98,99
