0,32
0,1
0,3
0,68
0,6
0,81
0,86
0,59
0,31
1,64
1,6
1,22
1,59
1,94
2,64
2,4
2,33
2,55
2,57
2,95
3,71
3,12
3,45
3,14
3,82
3,83
3,22
3,56
3,89
3,26
4,40
4,46
4,18
4,84
4,29
5,73
5,47
5,52
5,93
6,98
6,70
6,43
6,13
6,14
6,16
6,49
6,20
6,85
6,29
7,33
7,66
7,8
7,9
7,88
7,59
8,43
8,70
8,12
8,67
8,94
9,78
9,56
9,57
9,95
10,67
10,11
10,77
10,85
10,24
10,58
10,27
10,92
11,47
11,30
12,19
12,16
12,83
12,21
12,89
12,31
13,96
13,44
13,19
13,54
13,24
13,28
13,61
14,51
14,35
14,71
14,73
14,46
14,23
15,16
15,18
15,22
15,88
15,93
16,77
16,42
16,43
16,84
16,53
16,47
16,74
17,33
17,68
17,75
17,19
17,61
18,37
18,19
18,86
18,55
18,88
19,73
19,75
20,68
20,79
20,28
21,42
21,22
21,29
22,34
22,91
22,26
22,59
22,60
23,99
23,26
24,65
24,25
24,26
25,97
25,92
25,26
25,28
26,69
26,47
26,62
26,63
27,65
27,71
27,73
27,28
28,64
28,70
28,72
28,63
28,76
28,83
28,56
29,73
29,50
29,51
29,56
30,33
30,50
30,87
31,54
31,88
31,93
32,33
32,37
32,99
33,41
33,48
34,75
34,84
34,55
34,62
35,37
35,81
35,82
35,94
36,39
36,74
36,60
36,42
37,77
37,48
37,72
37,82
37,84
38,77
38,78
38,80
38,55
38,93
39,68
39,83
39,54
39,56
39,57
40,41
40,77
40,80
40,90
40,61
41,43
41,79
41,51
41,87
41,90
41,61
42,76
42,77
43,65
43,98
43,54
43,60
44,75
44,55
44,58
44,62
45,65
45,75
45,47
46,48
46,49
47,77
47,48
47,54
48,51
49,65
49,52
49,86
49,91
49,63
50,66
50,95
51,98
51,86
51,81
51,52
52,54
52,93
53,83
53,57
53,56
53,89
54,72
54,89
54,60
55,88
56,63
57,66
57,67
57,73
58,68
58,87
59,99
59,87
60,92
60,61
61,79
62,78
62,95
63,97
64,69
65,78
66,97
66,85
67,97
67,90
67,93
68,69
68,96
68,76
68,91
68,93
69,99
70,96
70,80
71,76
71,79
71,89
72,76
72,84
74,76
74,87
75,78
75,80
76,97
77,79
78,96
78,97
79,98
80,89
80,92
81,97
82,85
82,93
83,90
84,97
85,98
85,99
87,89
90,95
91,93
